slice_col,slice_value,ablation_name,mean_PR_AUC,std_PR_AUC,mean_LogLoss,std_LogLoss,mean_F1,std_F1,mean_Precision,mean_Recall,mean_n_rows,mean_n_pos,mean_pos_rate,ref_PR_AUC,ref_LogLoss,ref_F1,delta_PR_AUC_vs_ref,delta_LogLoss_vs_ref,delta_F1_vs_ref
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_svm,0.38824550551260073,0.0436490337200922,0.2760736702943822,0.09198961330831565,0.43257194635551377,0.04521687986460246,0.3536682842150945,0.563745494955319,1009.0,50.2,0.04962728792920845,0.720206830957361,0.16759879547796125,0.6705517520023864,-0.3319613254447603,0.10847487481642093,-0.2379798056468726
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_xgb,0.5116702684431195,0.06857027522529438,0.12443703236872627,0.008873386056123075,0.5430172877172985,0.06008349700018833,0.486387935665716,0.6465476824451676,1009.0,50.2,0.04962728792920845,0.720206830957361,0.16759879547796125,0.6705517520023864,-0.20853656251424157,-0.043161763109234974,-0.12753446428508786
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_tcn_proba,0.720206830957361,0.06303263486366614,0.16759879547796125,0.06041609894211146,0.6705517520023864,0.025252053506227612,0.747248771129368,0.6223546855313962,1009.0,50.2,0.04962728792920845,0.720206830957361,0.16759879547796125,0.6705517520023864,0.0,0.0,0.0
slice_phase_x_tyre,early×0_5,stream_p_ann,0.06047887736217948,0.04641620154339402,0.37300698152643286,0.16710330275420204,0.06233851309523299,0.0783171536251502,0.04927713828648408,0.11635345047109753,1787.0,39.8,0.022035777194054532,0.1597798803134455,0.19210654256164814,0.06098484848484849,-0.09930100295126602,0.18090043896478472,0.0013536646103845043
slice_phase_x_tyre,early×0_5,stream_p_rf,0.16325523749959714,0.08735643472963286,0.09942716353682912,0.04860844043375868,0.10005882828204145,0.08325988682511672,0.13359338430332346,0.10704863763687293,1787.0,39.8,0.022035777194054532,0.1597798803134455,0.19210654256164814,0.06098484848484849,0.003475357186151634,-0.09267937902481901,0.03907397979719296
slice_phase_x_tyre,early×0_5,stream_p_svm,0.13035202319599046,0.11052055652704242,0.1838338896573609,0.07019949945186224,0.1993975780700054,0.19814799253871532,0.16676387242424978,0.2871301247771836,1787.0,39.8,0.022035777194054532,0.1597798803134455,0.19210654256164814,0.06098484848484849,-0.029427857117455047,-0.008272652904287248,0.13841272958515694
slice_phase_x_tyre,early×0_5,stream_p_xgb,0.2082921301089855,0.13220610003539354,0.09115688068113466,0.03196554324442712,0.17056610056610058,0.1638853630012899,0.24183896814539768,0.15031830914183855,1787.0,39.8,0.022035777194054532,0.1597798803134455,0.19210654256164814,0.06098484848484849,0.04851224979554,-0.10094966188051348,0.10958125208125209
slice_phase_x_tyre,early×0_5,stream_tcn_proba,0.1597798803134455,0.12540653309917466,0.19210654256164814,0.05584330312356131,0.06098484848484849,0.07423179422972222,0.13080375356997145,0.05563534504710975,1787.0,39.8,0.022035777194054532,0.1597798803134455,0.19210654256164814,0.06098484848484849,0.0,0.0,0.0
slice_phase_x_tyre,early×16_plus,stream_p_ann,0.13388887740478914,0.017650130390927467,0.40215269682181953,0.1363616536549136,0.15420760061340433,0.054634435673231424,0.18934350586323553,0.22712844654418302,1256.0,80.0,0.06342517865350364,0.8096025968938338,0.15395872369852892,0.8134090204159709,-0.6757137194890447,0.2481939731232906,-0.6592014198025665
slice_phase_x_tyre,early×16_plus,stream_p_rf,0.37292361328651863,0.16747141929969192,0.18279653002737936,0.01706161958304073,0.38659322695554577,0.12131475161179836,0.37916276381188657,0.4318817982992814,1256.0,80.0,0.06342517865350364,0.8096025968938338,0.15395872369852892,0.8134090204159709,-0.4366789836073152,0.02883780632885044,-0.4268157934604251
